RaceID,Year,RaceName,Circuit,Driver,Team,LapNumber,Position,LapTime_Seconds,Compound,TireAge,Stint,PitOutTime,PitInTime,AirTemp,TrackTemp,Rainfall,ValidLap,ExclusionReason
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,1,9,91.965,MEDIUM,1.0,1,,,33.9,50.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,2,9,87.011,MEDIUM,2.0,1,,,33.8,50.4,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,3,9,86.282,MEDIUM,3.0,1,,,33.7,50.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,4,9,86.527,MEDIUM,4.0,1,,,33.7,50.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,5,9,86.039,MEDIUM,5.0,1,,,33.5,50.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,6,9,85.946,MEDIUM,6.0,1,,,33.5,49.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,7,9,85.99,MEDIUM,7.0,1,,,33.3,49.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,8,9,85.963,MEDIUM,8.0,1,,,33.3,49.0,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,9,9,85.666,MEDIUM,9.0,1,,,33.3,48.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,10,9,85.711,MEDIUM,10.0,1,,,33.2,48.4,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,11,9,85.734,MEDIUM,11.0,1,,,33.2,47.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,12,8,85.468,MEDIUM,12.0,1,,,33.0,47.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,13,8,85.533,MEDIUM,13.0,1,,,33.0,47.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,14,8,86.14,MEDIUM,14.0,1,,,32.9,47.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,15,7,86.463,MEDIUM,15.0,1,,,32.8,47.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,16,5,86.454,MEDIUM,16.0,1,,,32.8,47.8,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,17,7,91.436,MEDIUM,17.0,1,,,32.9,47.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,18,13,106.033,HARD,1.0,2,,,32.8,46.8,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,19,13,85.254,HARD,2.0,2,,,32.8,46.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,20,12,85.074,HARD,3.0,2,,,32.8,46.3,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,21,12,84.86,HARD,4.0,2,,,32.7,46.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,22,12,85.053,HARD,5.0,2,,,32.7,46.1,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,23,12,85.132,HARD,6.0,2,,,32.6,45.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,24,12,85.196,HARD,7.0,2,,,32.6,45.8,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,25,11,84.707,HARD,8.0,2,,,32.7,45.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,26,11,85.065,HARD,9.0,2,,,32.6,45.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,27,11,84.949,HARD,10.0,2,,,32.5,45.3,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,28,11,84.793,HARD,11.0,2,,,32.5,46.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,29,11,84.871,HARD,12.0,2,,,32.5,46.1,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,30,11,84.754,HARD,13.0,2,,,32.4,45.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,31,10,85.229,HARD,14.0,2,,,32.5,45.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,32,10,84.412,HARD,15.0,2,,,32.7,45.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,33,11,86.282,HARD,16.0,2,,,32.7,45.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,34,10,85.57,HARD,17.0,2,,,32.7,45.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,35,10,84.994,HARD,18.0,2,,,32.5,45.4,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,36,8,84.748,HARD,19.0,2,,,32.5,45.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,37,10,85.882,HARD,20.0,2,,,32.5,45.0,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,38,10,85.214,HARD,21.0,2,,,32.5,44.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,39,10,84.971,HARD,22.0,2,,,32.5,44.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,40,10,84.552,HARD,23.0,2,,,32.5,44.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,41,10,84.372,HARD,24.0,2,,,32.4,44.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,42,10,84.874,HARD,25.0,2,,,32.5,44.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,43,10,84.669,HARD,26.0,2,,,32.4,44.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,44,10,84.678,HARD,27.0,2,,,32.3,44.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,45,10,84.569,HARD,28.0,2,,,32.3,44.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,46,10,84.554,HARD,29.0,2,,,32.4,44.4,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,47,10,84.383,HARD,30.0,2,,,32.3,44.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,48,10,84.149,HARD,31.0,2,,,32.3,44.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,49,10,84.262,HARD,32.0,2,,,32.3,44.1,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,50,10,83.956,HARD,33.0,2,,,32.3,44.1,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,51,10,83.921,HARD,34.0,2,,,32.2,43.9,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,52,10,83.955,HARD,35.0,2,,,32.2,43.8,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALB,Williams,53,10,83.918,HARD,36.0,2,,,32.2,43.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,1,10,92.411,MEDIUM,2.0,1,,,33.9,50.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,2,10,87.236,MEDIUM,3.0,1,,,33.8,50.4,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,3,10,86.41,MEDIUM,4.0,1,,,33.7,50.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,4,10,86.411,MEDIUM,5.0,1,,,33.7,50.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,5,10,86.218,MEDIUM,6.0,1,,,33.5,50.2,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,6,10,85.911,MEDIUM,7.0,1,,,33.5,49.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,7,10,85.95,MEDIUM,8.0,1,,,33.3,49.5,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,8,10,85.693,MEDIUM,9.0,1,,,33.3,49.0,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,9,10,85.969,MEDIUM,10.0,1,,,33.3,48.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,10,10,85.832,MEDIUM,11.0,1,,,33.2,48.4,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,11,10,85.758,MEDIUM,12.0,1,,,33.2,47.7,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,12,11,89.74,MEDIUM,13.0,1,,,33.0,47.6,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,13,15,105.594,HARD,2.0,2,,,32.9,48.0,False,True,
ITA24,2024,Italian Grand Prix,Monza,ALO,Aston Martin,14,16,85.832,HARD,3.0,2,,,32.9,47.9,False,True,
